GUIA,FECHA_DE_PEDIDO,FECHA_DE_EMBARQUE,DIAS_EMBARQUE,A_TIEMPO,ID_PEDIDO,FACTURA,IMPORTE_FACTURA,CLIENTE,COSIGNADO,CAJAS,N_PIEZAS,TIPO_UNIDAD,TARIFA_CAMION,TARIFA_PAQUETERIA,MANIOBRAS,REPARTOS,COSTO_TOTAL_FLETE,TIPO_FLETE,NEGOCIO,LINEA_TRANSPORTE,STATUS,MES,UBICACION,CIUDAD,ESTADO,RUTA
2255,2006-02-13,2006-02-24,11,1,67817,411420,234,HOME DEPOT,HOME DEPOT,1,11,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES OLIVARES},ENTREGADO ,2006-02-01,Centro,TLANEPANTLA,EDO DE MEXICO,Local
2255,2006-02-13,2006-02-24,11,1,67338,411426,3100,HOME DEPOT,HOME DEPOT,1,40,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES OLIVARES},ENTREGADO ,2006-02-01,Centro,TLANEPANTLA,EDO DE MEXICO,Local
2255,2006-02-13,2006-02-24,11,1,67742,411436,3878,HOME DEPOT,HOME DEPOT,7,64,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES OLIVARES},ENTREGADO ,2006-02-01,Centro,TLANEPANTLA,EDO DE MEXICO,Local
2256,2006-02-13,2006-02-24,11,1,67825,411447,8691,HOME DEPOT,HOME DEPOT,4,105,CAMIONETA,750,0,0,0,750,LOCAL,IRWIN,TRANSPORTES OLIVARES,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2256,2006-02-13,2006-02-24,11,1,67280,411424,3952,HOME DEPOT,HOME DEPOT,2,40,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES OLIVARES,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2256,2006-02-13,2006-02-24,11,1,66620,411448,1574,HOME DEPOT,HOME DEPOT,1,208,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES OLIVARES,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2257,2006-02-13,2006-02-24,11,1,67283,411425,2704,HOME DEPOT,HOME DEPOT,2,51,CAMIONETA,750,0,0,0,750,LOCAL,IRWIN,TRANSPORTES GARCIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2257,2006-02-13,2006-02-24,11,1,67794,411416,2237,HOME DEPOT,HOME DEPOT,1,305,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GARCIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2257,2006-02-13,2006-02-24,11,1,67800,411418,110,HOME DEPOT,HOME DEPOT,6,6,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GARCIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2257,2006-02-13,2006-02-24,11,1,67736,411434,2715,HOME DEPOT,HOME DEPOT,30,30,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GARCIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2257,2006-02-13,2006-02-24,11,1,67647,411407,4871,HOME DEPOT,HOME DEPOT,2,70,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GARCIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2258,2006-02-13,2006-02-24,11,0,67886,411341,6680,SUSUKI CARLOS HIROKI,SUSUKI CARLOS HIROKI,2,278,CAMIONETA,750,0,0,0,750,LOCAL,IRWIN,TRANSPORTES GARCIA,ENTREGADO ,2006-02-01,Centro,TLANEPANTLA,EDO DE MEXICO,Local
2258,2006-02-13,2006-02-24,11,0,67889,411340,10673,EXCLUSIVA LOS  REYES,EXCLUSIVA LOS  REYES,2,1086,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GARCIA,ENTREGADO ,2006-02-01,Centro,NAUCALPAN ,EDO DE MEXICO,Local
2258,2006-02-13,2006-02-24,11,1,67751,411219,1594,HOME DEPOT,HOME DEPOT,1,125,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GARCIA,ENTREGADO ,2006-02-01,Centro,NAUCALPAN ,EDO DE MEXICO,Local
2258,2006-02-13,2006-02-24,11,1,67720,411217,4717,HOME DEPOT,HOME DEPOT,1,41,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GARCIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2258,2006-02-13,2006-02-24,11,1,67721,411218,11150,HOME DEPOT,HOME DEPOT,1,30,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GARCIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2259,2006-02-24,2006-03-13,17,0,67938,411475,2963,FERRET INDAR,FERRET INDAR,1,200,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES ORTIZ,ENTREGADO ,2006-02-01,Centro,GUADALAJARA ,JALISCO ,Occidente
2259,2006-02-24,2006-03-13,17,0,67944,411476,2158,HTAS Y SERV OBREGON,HTAS Y SERV OBREGON,1,65,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES ORTIZ,ENTREGADO ,2006-02-01,Norte,HERMOSILLO,SONORA,Pacifico I
2259,2006-02-24,2006-03-13,17,0,67979,411480,7820,VICTOR SANCHEZ,VICTOR SANCHEZ,1,266,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES ORTIZ,ENTREGADO ,2006-02-01,Norte,CD. DELICIAS ,CHIHUAHUA,Norte_Centro
2260,2006-02-24,2006-03-13,17,1,67745,411439,1083,HOME DEPOT,HOME DEPOT,2,18,CAMIONETA,750,0,0,0,750,LOCAL,IRWIN,TRANSPORTES QUINTANAR,ENTREGADO ,2006-02-01,Centro,NAUCALPAN ,EDO DE MEXICO,Local
2260,2006-02-24,2006-03-13,17,1,67753,411441,9517,HOME DEPOT,HOME DEPOT,1,75,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES QUINTANAR,ENTREGADO ,2006-02-01,Centro,NAUCALPAN ,EDO DE MEXICO,Local
2260,2006-02-24,2006-03-13,17,0,67815,411473,7101,HERRAMENTAL GTL,HERRAMENTAL GTL,1,655,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES QUINTANAR,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2260,2006-02-24,2006-03-13,17,0,67978,411501,7353,LEON WEILL,LEON WEILL,1,128,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES QUINTANAR,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2260,2006-02-24,2006-03-13,17,0,67978,411512,2831,LEON WEILL,LEON WEILL,1,25,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES QUINTANAR,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2261,2006-02-24,2006-03-13,17,1,67801,411419,2075,HOME DEPOT,HOME DEPOT,1,302,CAMIONETA,750,0,0,0,750,LOCAL,IRWIN,TRANSPORTES MARSA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2261,2006-02-24,2006-03-13,17,1,67785,411413,11699,HOME DEPOT,HOME DEPOT,1,135,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MARSA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2263,2006-02-21,2006-02-24,3,1,67258,411525,10619,HOME DEPOT,HOME DEPOT,1,336,CAMIONETA,750,0,0,0,750,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,NAUCALPAN ,EDO DE MEXICO,Local
2263,2006-02-21,2006-02-24,3,1,67287,411533,5274,HOME DEPOT,HOME DEPOT,9,244,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2263,2006-02-21,2006-02-24,3,1,67827,411535,9144,HOME DEPOT,HOME DEPOT,2,466,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2264,2006-02-21,2006-02-24,3,1,67831,411560,2896,HOME DEPOT,HOME DEPOT,1,31,CAMIONETA,750,0,0,0,750,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,COACALCO ,EDO DE MEXICO,Local
2264,2006-02-21,2006-02-24,3,1,67251,411531,5172,HOME DEPOT,HOME DEPOT,9,202,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
2264,2006-02-21,2006-02-24,3,1,67856,411564,8656,HOME DEPOT,HOME DEPOT,2,95,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
2264,2006-02-21,2006-02-24,3,1,67713,411551,4488,HOME DEPOT,HOME DEPOT,7,160,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
2275,2006-02-22,2006-02-24,2,1,67947,411474,1024,PAULA MTZ,PAULA MTZ,1,41,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES CORTES,ENTREGADO ,2006-02-01,Centro,TULTITLAN ,EDO DE MEXICO,Local
2292,2006-02-24,2006-02-27,3,1,63260,411829,18275,CASA MARCUS,CASA MARCUS,2,90,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2293,2006-02-24,2006-02-27,3,1,68560,412414,397764,IMPORTACIONES TOLEDO,IMPORTACIONES TOLEDO,34,26831,TRAILER,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES TIGRE,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2297,2006-02-24,2006-02-28,4,1,67864,411519,1123,HOME DEPOT,HOME DEPOT,4,182,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES CORTES,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2297,2006-02-24,2006-02-28,4,1,67862,411567,27956,HOME DEPOT,HOME DEPOT,1,140,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES CORTES,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2297,2006-02-24,2006-02-28,4,1,67849,411511,103,HOME DEPOT,HOME DEPOT,1,20,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES CORTES,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2297,2006-02-24,2006-02-28,4,1,68121,411626,608,HOME DEPOT,HOME DEPOT,1,30,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES CORTES,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2298,2006-02-24,2006-02-28,4,0,67298,412446,530,DIST CRUZA,DIST CRUZA,1,10,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2298,2006-02-24,2006-02-28,4,0,68590,412452,5383,ARTURO CRUZ,ARTURO CRUZ,1,345,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2298,2006-02-24,2006-02-28,4,0,64786,411892,1075,ARTURO CRUZ,ARTURO CRUZ,1,82,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2298,2006-02-24,2006-02-28,4,0,66528,411862,1414,ARTURO CRUZ,ARTURO CRUZ,1,170,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2298,2006-02-24,2006-02-28,4,0,59338,411839,1023,ARTURO CRUZ,ARTURO CRUZ,1,10,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2298,2006-02-24,2006-02-28,4,0,65917,411870,634,ARTURO CRUZ,ARTURO CRUZ,1,50,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2298,2006-02-24,2006-02-28,4,0,59586,411837,1373,DIST CRUZA,DIST CRUZA,1,7,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2298,2006-02-24,2006-02-28,4,0,67106,411890,4653,DIST CRUZA,DIST CRUZA,1,50,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2298,2006-02-24,2006-02-28,4,0,65194,411889,17580,DIST CRUZA,DIST CRUZA,1,300,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2298,2006-02-24,2006-02-28,4,0,65074,411948,13885,DIST CRUZA,DIST CRUZA,3,99,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2298,2006-02-24,2006-02-28,4,0,61741,411832,8212,DIST CRUZA,DIST CRUZA,1,123,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2298,2006-02-24,2006-02-28,4,0,61335,411831,2059,DIST CRUZA,DIST CRUZA,3,6,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2298,2006-02-24,2006-02-28,4,0,63043,411838,2114,DIST CRUZA,DIST CRUZA,1,25,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2298,2006-02-24,2006-02-28,4,0,68623,412178,5626,SHIMIZU  KAZUYOSHI,SHIMIZU  KAZUYOSHI,1,35,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2298,2006-02-24,2006-02-28,4,0,67536,412451,1392,ARTURO CRUZ,ARTURO CRUZ,1,170,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2299,2006-02-24,2006-02-28,4,0,65220,411891,477,CASA KIMURA,CASA KIMURA,1,80,CAMIONETA,750,0,0,0,750,LOCAL,IRWIN,TRANSPORTES COCRTES,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2299,2006-02-24,2006-02-28,4,0,66688,411861,2061,CASA KIMURA,CASA KIMURA,1,260,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES COCRTES,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2299,2006-02-24,2006-02-28,4,0,67776,411943,2957,CASA KIMURA,CASA KIMURA,1,310,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES COCRTES,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2299,2006-02-24,2006-02-28,4,0,68563,412485,1681,CASA KIMURA,CASA KIMURA,1,25,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES COCRTES,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2303,2006-02-24,2006-02-28,4,0,68984,412555,88997,CASA MARCUS,CASA MARCUS,0,1860,CAMIONETA,750,0,500,0,1250,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2303,2006-02-24,2006-02-28,4,0,68358,412445,4658,FERRETERIA LA LIBRA,FERRETERIA LA LIBRA,1,248,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2304,2006-02-24,2006-02-28,4,0,68196,412027,70323,FERRECSA,FERRECSA,0,5300,CAMIONETA,750,0,500,0,1250,LOCAL,IRWIN,TRANSPORTES PEREZ,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2304,2006-02-24,2006-02-28,4,0,66511,411949,6509,FERRECSA,FERRECSA,1,700,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES PEREZ,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2304,2006-02-24,2006-02-28,4,1,68257,411733,2521,HOME DEPOT,HOME DEPOT,7,84,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES PEREZ,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2305,2006-02-24,2006-02-28,4,0,68445,412549,112124,FERRET LA LIBRA,FERRET LA LIBRA,0,1500,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES PEREZ,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2306,2006-02-24,2006-02-28,4,0,68442,412548,265527,FERRETRIA LA LIBRA,FERRETRIA LA LIBRA,2,3275,CAMIONETA,750,0,500,0,1250,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2306,2006-02-24,2006-02-28,4,0,68359,412493,43109,FERRETRIA LA LIBRA,FERRETRIA LA LIBRA,5,2802,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2306,2006-02-24,2006-02-28,4,0,68442,412176,18242,FERRETRIA LA LIBRA,FERRETRIA LA LIBRA,5,225,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2307,2006-02-24,2006-02-28,4,1,68067,411777,3049,HOME DEPOT,HOME DEPOT,6,152,CAMIONETA,750,0,500,0,1250,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2307,2006-02-24,2006-02-28,4,1,68258,411734,2310,HOME DEPOT,HOME DEPOT,7,84,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2307,2006-02-24,2006-02-28,4,1,68103,411799,5750,HOME DEPOT,HOME DEPOT,2,81,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2307,2006-02-24,2006-02-28,4,1,68079,411792,29895,HOME DEPOT,HOME DEPOT,3,635,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2307,2006-02-24,2006-02-28,4,1,68240,411752,3630,HOME DEPOT,HOME DEPOT,11,132,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2308,2006-02-24,2006-02-28,4,0,68564,412457,13902,CASTILLO SANTOS,CASTILLO SANTOS,1,273,CAMIONETA,750,0,500,0,1250,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2308,2006-02-24,2006-02-28,4,0,67108,412567,405,CASTILLO SANTOS,CASTILLO SANTOS,1,5,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2308,2006-02-24,2006-02-28,4,0,65240,412023,23716,TORNILLEROS UNIDOS  DE NEZA,TORNILLEROS UNIDOS  DE NEZA,1,1615,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2308,2006-02-24,2006-02-28,4,0,66664,412450,1632,TORNILLEROS UNIDOS  DE NEZA,TORNILLEROS UNIDOS  DE NEZA,1,200,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2308,2006-02-24,2006-02-28,4,0,68230,411879,85220,CARRETILLAS Y HERRAJES SAN JUAN,CARRETILLAS Y HERRAJES SAN JUAN,7,6294,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2308,2006-02-24,2006-02-28,4,0,68985,412550,81077,TORNILLEROS UNIDOS  DE NEZA,TORNILLEROS UNIDOS  DE NEZA,1,1000,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2309,2006-02-24,2006-02-28,4,0,68605,412552,32431,TORNIHERRAMIENTAS AUTOMOTRIZ,TORNIHERRAMIENTAS AUTOMOTRIZ,8,400,CAMIONETA,750,0,0,0,750,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2309,2006-02-24,2006-02-28,4,0,68133,412135,34931,TORNIHERRAMIENTAS AUTOMOTRIZ,TORNIHERRAMIENTAS AUTOMOTRIZ,3,3289,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2310,2006-02-24,2006-02-28,4,0,67559,412013,22680,FERRETERIA KIMURA,FERRETERIA KIMURA,4,1467,CAMIONETA,750,0,500,0,1250,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2310,2006-02-24,2006-02-28,4,0,68614,412547,81077,FERRETERIA KIMURA,FERRETERIA KIMURA,1,1000,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2310,2006-02-24,2006-02-28,4,0,68613,412546,81077,FERRETERIA KIMURA,FERRETERIA KIMURA,1,1000,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2310,2006-02-24,2006-02-28,4,0,68612,412545,81077,FERRETERIA KIMURA,FERRETERIA KIMURA,1,1000,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2310,2006-02-24,2006-02-28,4,0,67556,411916,49737,FERRETERIA KIMURA,FERRETERIA KIMURA,6,6908,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2310,2006-02-24,2006-02-28,4,0,67557,411947,72939,FERRETERIA KIMURA,FERRETERIA KIMURA,9,9151,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES GM,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2311,2006-02-24,2006-02-28,4,0,68604,412551,44850,TORNIHERRANMIENTAS,TORNIHERRANMIENTAS,0,600,CAMIONETA,750,0,500,0,1250,LOCAL,IRWIN,TRANSPORTES PEREZ,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2311,2006-02-24,2006-02-28,4,0,68192,412489,55073,FERRESHOP,FERRESHOP,10,2459,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES PEREZ,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2311,2006-02-24,2006-02-28,4,0,68229,412496,5874,ALBERTO ROMERO VALADEZ,ALBERTO ROMERO,1,345,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES PEREZ,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2312,2006-02-24,2006-02-28,4,1,68285,411770,3962,HOME DEPOT,HOME DEPOT,11,132,CAMIONETA,750,0,500,0,1250,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2312,2006-02-24,2006-02-28,4,1,68095,411707,5279,HOME DEPOT,HOME DEPOT,2,40,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2312,2006-02-24,2006-02-28,4,1,68292,411775,3962,HOME DEPOT,HOME DEPOT,11,132,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2312,2006-02-24,2006-02-28,4,0,68360,412449,1455,HTAS Y REFACC,HTAS Y REFACC,1,5,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES MEJIA,ENTREGADO ,2006-02-01,Centro,MEXICO ,D.F. ,Local
2315,2006-02-24,2006-02-28,4,0,67542,412419,1722,"M. ELENA ,TZ","M. ELENA ,TZ",1,360,CAMIONETA,750,0,0,0,750,LOCAL,IRWIN,TRANSPORTES OLIVARES,ENTREGADO ,2006-02-01,Centro,ECATEPEC,EDO DE MEXICO,Local
2315,2006-02-24,2006-02-28,4,0,61672,412497,3365,"M. ELENA ,TZ","M. ELENA ,TZ",1,530,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES OLIVARES,ENTREGADO ,2006-02-01,Centro,ECATEPEC,EDO DE MEXICO,Local
2315,2006-02-24,2006-02-28,4,0,68600,412175,532,FERRETODO,FERRETODO,1,1,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES OLIVARES,ENTREGADO ,2006-02-01,Centro,ECATEPEC,EDO DE MEXICO,Local
2315,2006-02-24,2006-02-28,4,0,68404,412444,7736,FERRETODO,FERRETODO,1,93,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES OLIVARES,ENTREGADO ,2006-02-01,Centro,ECATEPEC,EDO DE MEXICO,Local
2315,2006-02-24,2006-02-28,4,0,67148,412443,533,FERRETODO,FERRETODO,1,5,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES OLIVARES,ENTREGADO ,2006-02-01,Centro,ECATEPEC,EDO DE MEXICO,Local
2315,2006-02-24,2006-02-28,4,0,67147,412478,4079,FERRETODO,FERRETODO,2,24,CAMIONETA,0,0,0,0,0,LOCAL,IRWIN,TRANSPORTES OLIVARES,ENTREGADO ,2006-02-01,Centro,ECATEPEC,EDO DE MEXICO,Local
